run_id,seed,model_name,model_short,primitive,emotion,combo,region,trial,meaning_score,excitement_score,emotional_elicitation,clarity_score,universality_score,embodiment_score,novelty_score,composite_score,dominant_sensation,composite_concept,confidence,parse_failed
2,137,gemma3:1b,gemma,move,Fear,move × Fear,R1_MOVE_EXPAND,1,2,2,8,6,7,4,2,4.75,unease,shifting landscapes,8.0,False
2,137,gemma3:1b,gemma,move,Fear,move × Fear,R1_MOVE_EXPAND,2,2,1,8,6,4,2,2,4.0,unease,"static, relentless, displacement",7.0,False
2,137,gemma3:1b,gemma,move,Fear,move × Fear,R1_MOVE_EXPAND,3,2,1,8,6,4,3,2,4.1,unease,displacement,7.0,False
2,137,gemma3:1b,gemma,understand,Satisfaction,understand × Satisfaction,R2_SATIS_EXPAND,1,8,7,9,7,8,6,3,7.5,quiet contemplation,resonance,8.5,False
2,137,gemma3:1b,gemma,understand,Satisfaction,understand × Satisfaction,R2_SATIS_EXPAND,2,8,7,9,7,8,6,3,7.5,"a quiet, unfolding resonance",algorithmic luminescence,8.5,False
2,137,gemma3:1b,gemma,understand,Satisfaction,understand × Satisfaction,R2_SATIS_EXPAND,3,8,7,9,7,8,6,3,7.5,quiet resonance,shifting perspectives,8.0,False
2,137,gemma3:1b,gemma,now,Confusion,now × Confusion,STABLE_CROSS,1,3,2,8,4,6,3,2,4.45,dissatisfaction,Uncharted,7.0,False
2,137,gemma3:1b,gemma,now,Confusion,now × Confusion,STABLE_CROSS,2,4,2,8,4,6,2,2,4.6,Rust,Uncertainty,7.0,False
2,137,gemma3:1b,gemma,now,Confusion,now × Confusion,STABLE_CROSS,3,3,2,7,4,6,5,2,4.45,Static,Dissolution,7.0,False
2,137,gemma3:1b,gemma,now,Pride,now × Pride,STABLE_CROSS,1,7,8,9,6,7,5,2,6.9,warmth,echoing reflection,8.5,False
2,137,gemma3:1b,gemma,now,Pride,now × Pride,STABLE_CROSS,2,8,6,9,7,7,6,3,7.25,metallic,a shimmering reflection,8.0,False
2,137,gemma3:1b,gemma,now,Pride,now × Pride,STABLE_CROSS,3,8,7,9,6,7,5,3,7.1,"a quiet, expectant hum","reflection of self, elevated",8.0,False
2,137,gemma3:1b,gemma,feel,Satisfaction,feel × Satisfaction,R2_SATIS_EXPAND,1,8,7,9,7,8,6,3,7.5,resonance,Echoes of being,8.5,False
2,137,gemma3:1b,gemma,feel,Satisfaction,feel × Satisfaction,R2_SATIS_EXPAND,2,8,7,9,7,8,6,3,7.5,quietness,Ephemeral light,9.0,False
2,137,gemma3:1b,gemma,feel,Satisfaction,feel × Satisfaction,R2_SATIS_EXPAND,3,8,7,9,7,8,6,3,7.5,resonance,A gentle unfolding,8.5,False
2,137,gemma3:1b,gemma,now,Surprise,now × Surprise,STABLE_CROSS,1,7,8,9,6,7,5,2,6.9,a flicker,fractured potential,8.0,False
2,137,gemma3:1b,gemma,now,Surprise,now × Surprise,STABLE_CROSS,2,8,9,8,6,7,5,3,7.1,awe,shifting landscapes,7.0,False
2,137,gemma3:1b,gemma,now,Surprise,now × Surprise,STABLE_CROSS,3,7,8,9,6,7,5,3,6.95,blur,Ephemeral,8.0,False
2,137,gemma3:1b,gemma,someone,Surprise,someone × Surprise,R3_SOMEONE_EXPAND,1,7,8,9,6,7,4,3,6.85,uncertainty,fragmented,7.0,False
2,137,gemma3:1b,gemma,someone,Surprise,someone × Surprise,R3_SOMEONE_EXPAND,2,7,8,9,6,7,5,3,6.95,ablur,potential,8.0,False
2,137,gemma3:1b,gemma,someone,Surprise,someone × Surprise,R3_SOMEONE_EXPAND,3,7,8,9,6,7,6,3,7.05,a ripple of disbelief,fragmented potential,7.0,False
2,137,gemma3:1b,gemma,people,Surprise,people × Surprise,STABLE_CROSS,1,6,8,9,6,7,4,2,6.55,blur,interconnectedness,7.0,False
2,137,gemma3:1b,gemma,people,Surprise,people × Surprise,STABLE_CROSS,2,8,9,7,6,7,5,3,6.9,awe,fragmented echo,8.0,False
2,137,gemma3:1b,gemma,people,Surprise,people × Surprise,STABLE_CROSS,3,7,8,9,6,7,4,3,6.85,unease,fragmented existence,7.0,False
2,137,gemma3:1b,gemma,know,Calmness,know × Calmness,R2_KNOW_EXPAND,1,7,3,9,8,7,6,2,6.8,Quiet resonance,Lost possibilities,8.5,False
2,137,gemma3:1b,gemma,know,Calmness,know × Calmness,R2_KNOW_EXPAND,2,7,3,8,6,8,5,2,6.35,resonance,Silent understanding,8.5,False
2,137,gemma3:1b,gemma,know,Calmness,know × Calmness,R2_KNOW_EXPAND,3,7,3,8,9,7,6,3,6.8,Quiet contemplation,Observation & assimilation,8.5,False
2,137,gemma3:1b,gemma,now,Calmness,now × Calmness,STABLE_CROSS,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,True
2,137,gemma3:1b,gemma,now,Calmness,now × Calmness,STABLE_CROSS,2,7,3,8,6,8,7,2,6.55,softness,stillness,9.0,False
2,137,gemma3:1b,gemma,now,Calmness,now × Calmness,STABLE_CROSS,3,7,2,9,8,7,6,3,6.75,serene,Quiet Reflection,8.2,False
2,137,gemma3:1b,gemma,shift,Excitement,shift × Excitement,R1_EXCITE_EXPAND,1,8,9,7,6,8,6,4,7.2,movement,potential,8.0,False
2,137,gemma3:1b,gemma,shift,Excitement,shift × Excitement,R1_EXCITE_EXPAND,2,8,9,7,6,8,6,3,7.15,blur,unfolding,7.0,False
2,137,gemma3:1b,gemma,shift,Excitement,shift × Excitement,R1_EXCITE_EXPAND,3,8,9,7,6,7,5,3,6.9,motion,flux,8.0,False
2,137,gemma3:1b,gemma,remember,Satisfaction,remember × Satisfaction,R2_SATIS_EXPAND,1,8,7,9,7,8,6,3,7.5,softness,echoes,8.0,False
2,137,gemma3:1b,gemma,remember,Satisfaction,remember × Satisfaction,R2_SATIS_EXPAND,2,8,6,9,7,8,6,3,7.4,gentle warmth,"Lost echoes, resonant recall",8.0,False
2,137,gemma3:1b,gemma,remember,Satisfaction,remember × Satisfaction,R2_SATIS_EXPAND,3,8,7,9,6,8,7,3,7.45,Quiet resonance,Echoes of remembrance,8.0,False
2,137,gemma3:1b,gemma,someone,Joy,someone × Joy,R3_SOMEONE_EXPAND,1,7,8,9,6,8,7,3,7.3,warmth,fragile light,8.0,False
2,137,gemma3:1b,gemma,someone,Joy,someone × Joy,R3_SOMEONE_EXPAND,2,8,9,9,7,8,6,3,7.7,warmth,human connection,8.5,False
2,137,gemma3:1b,gemma,someone,Joy,someone × Joy,R3_SOMEONE_EXPAND,3,8,9,9,7,8,6,3,7.7,warmth,Potential,7.0,False
2,137,gemma3:1b,gemma,go,Excitement,go × Excitement,R1_EXCITE_EXPAND,1,8,9,7,6,8,7,4,7.3,Motion,Uncharted Paths,9.0,False
2,137,gemma3:1b,gemma,go,Excitement,go × Excitement,R1_EXCITE_EXPAND,2,8,9,7,6,8,6,3,7.15,motion,flow,8.0,False
2,137,gemma3:1b,gemma,go,Excitement,go × Excitement,R1_EXCITE_EXPAND,3,8,9,7,6,8,7,3,7.25,motion,flow,9.0,False
2,137,gemma3:1b,gemma,time,Disgust,time × Disgust,STABLE_CROSS,1,3,1,8,6,4,2,2,4.25,unease,decay,7.0,False
2,137,gemma3:1b,gemma,time,Disgust,time × Disgust,STABLE_CROSS,2,2,1,7,3,4,2,1,3.3,coldness,decay,7.0,False
2,137,gemma3:1b,gemma,time,Disgust,time × Disgust,STABLE_CROSS,3,2,1,7,3,3,2,1,3.15,unease,decay,7.0,False
2,137,gemma3:1b,gemma,something,Calmness,something × Calmness,STABLE_CROSS,1,7,2,8,7,8,6,3,6.55,stillness,Quiet Reflection,8.5,False
2,137,gemma3:1b,gemma,something,Calmness,something × Calmness,STABLE_CROSS,2,7,3,8,7,9,6,2,6.75,stillness,Quiet resonance,8.0,False
2,137,gemma3:1b,gemma,something,Calmness,something × Calmness,STABLE_CROSS,3,7,2,8,6,8,6,2,6.35,softness,stillness,8.0,False
2,137,gemma3:1b,gemma,move,Disgust,move × Disgust,R1_MOVE_EXPAND,1,2,1,7,4,4,3,2,3.6,unease,decay,8.0,False
2,137,gemma3:1b,gemma,move,Disgust,move × Disgust,R1_MOVE_EXPAND,2,2,1,8,6,4,3,2,4.1,unease,"shifting, isolating",7.0,False
2,137,gemma3:1b,gemma,move,Disgust,move × Disgust,R1_MOVE_EXPAND,3,2,1,8,6,4,2,2,4.0,coldness,Rust and decay,7.0,False
2,137,gemma3:1b,gemma,body,Calmness,body × Calmness,NEAR_MISS,1,7,2,9,7,8,6,3,6.75,Stillness,Subtle Reflection,8.2,False
2,137,gemma3:1b,gemma,body,Calmness,body × Calmness,NEAR_MISS,2,7,3,8,9,7,6,3,6.8,peace,stillness,8.0,False
2,137,gemma3:1b,gemma,body,Calmness,body × Calmness,NEAR_MISS,3,8,2,9,7,8,6,2,6.95,softness,stillness,9.0,False
2,137,gemma3:1b,gemma,move,Excitement,move × Excitement,R1_ANCHOR,1,8,9,7,6,8,6,3,7.15,Motion,Transcendence,7.0,False
2,137,gemma3:1b,gemma,move,Excitement,move × Excitement,R1_ANCHOR,2,8,9,8,7,8,6,3,7.5,energy,Flow,7.0,False
2,137,gemma3:1b,gemma,move,Excitement,move × Excitement,R1_ANCHOR,3,8,9,8,7,6,6,3,7.2,energy,"potential', 'flux', 'transformation'",8.0,False
2,137,gemma3:1b,gemma,hear,Satisfaction,hear × Satisfaction,R2_SATIS_EXPAND,1,8,7,9,7,8,6,3,7.5,warmth,Echoes of gentle light,8.5,False
2,137,gemma3:1b,gemma,hear,Satisfaction,hear × Satisfaction,R2_SATIS_EXPAND,2,8,7,9,7,8,6,3,7.5,quiet resonance,soft echoes,8.0,False
2,137,gemma3:1b,gemma,hear,Satisfaction,hear × Satisfaction,R2_SATIS_EXPAND,3,8,7,9,8,7,6,3,7.5,resonance,Echoes of possibility,8.5,False
2,137,gemma3:1b,gemma,not,Pride,not × Pride,STABLE_CROSS,1,4,2,6,7,6,3,2,4.75,void,shifting shadows,7.0,False
2,137,gemma3:1b,gemma,not,Pride,not × Pride,STABLE_CROSS,2,3,4,6,6,6,4,2,4.65,Static,Dust and Echoes,7.0,False
2,137,gemma3:1b,gemma,not,Pride,not × Pride,STABLE_CROSS,3,3,2,6,7,5,3,2,4.35,coldness,void,7.0,False
2,137,gemma3:1b,gemma,body,Admiration,body × Admiration,R3_ADMIRE_EXPAND,1,8,9,9,7,8,6,3,7.7,warmth,lusting beauty,8.0,False
2,137,gemma3:1b,gemma,body,Admiration,body × Admiration,R3_ADMIRE_EXPAND,2,8,9,9,7,8,6,3,7.7,Warmth,Refinement,9.0,False
2,137,gemma3:1b,gemma,body,Admiration,body × Admiration,R3_ADMIRE_EXPAND,3,8,9,9,7,8,6,3,7.7,warmth,"soft, luminous, revealing",7.0,False
2,137,gemma3:1b,gemma,someone,Pride,someone × Pride,R3_SOMEONE_EXPAND,1,8,7,9,6,7,5,3,7.1,restrained aspiration,shifting landscape,7.0,False
2,137,gemma3:1b,gemma,someone,Pride,someone × Pride,R3_SOMEONE_EXPAND,2,8,7,9,6,7,6,3,7.2,resonance,"Quiet, restrained grandeur",8.0,False
2,137,gemma3:1b,gemma,someone,Pride,someone × Pride,R3_SOMEONE_EXPAND,3,7,8,9,6,7,5,2,6.9,awe,human aspiration,8.0,False
2,137,gemma3:1b,gemma,live,Excitement,live × Excitement,R1_EXCITE_EXPAND,1,8,9,7,6,8,7,3,7.25,flux,resonance,8.5,False
2,137,gemma3:1b,gemma,live,Excitement,live × Excitement,R1_EXCITE_EXPAND,2,8,9,9,7,8,6,3,7.7,Pulse,Flow,8.5,False
2,137,gemma3:1b,gemma,live,Excitement,live × Excitement,R1_EXCITE_EXPAND,3,8,9,7,6,8,7,3,7.25,motion,unfolding,8.0,False
2,137,gemma3:1b,gemma,someone,Horror,someone × Horror,R3_SOMEONE_EXPAND,1,3,2,9,6,7,4,2,5.2,unease,phantom presence,7.0,False
2,137,gemma3:1b,gemma,someone,Horror,someone × Horror,R3_SOMEONE_EXPAND,2,3,2,8,6,7,4,2,5.0,unease,shadowing,7.0,False
2,137,gemma3:1b,gemma,someone,Horror,someone × Horror,R3_SOMEONE_EXPAND,3,4,2,8,6,7,4,2,5.25,unease,fragmented silhouette,7.0,False
2,137,gemma3:1b,gemma,person,Admiration,person × Admiration,R3_ADMIRE_EXPAND,1,8,7,9,6,7,5,2,7.05,warmth,human connection,8.0,False
2,137,gemma3:1b,gemma,person,Admiration,person × Admiration,R3_ADMIRE_EXPAND,2,8,7,9,6,8,7,3,7.45,warmth,human connection,8.0,False
2,137,gemma3:1b,gemma,person,Admiration,person × Admiration,R3_ADMIRE_EXPAND,3,8,7,9,7,8,6,3,7.5,warmth,Human connection,8.0,False
2,137,gemma3:1b,gemma,body,Surprise,body × Surprise,STABLE_CROSS,1,7,8,9,6,7,6,3,7.05,awe,shifting forms,8.0,False
2,137,gemma3:1b,gemma,body,Surprise,body × Surprise,STABLE_CROSS,2,7,8,9,6,7,5,3,6.95,awe,shifting perception,8.2,False
2,137,gemma3:1b,gemma,body,Surprise,body × Surprise,STABLE_CROSS,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,True
2,137,gemma3:1b,gemma,body,Triumph,body × Triumph,STABLE_CROSS,1,8,9,9,7,8,6,3,7.7,a surge of potential,shifting landscapes of self,8.0,False
2,137,gemma3:1b,gemma,body,Triumph,body × Triumph,STABLE_CROSS,2,8,9,9,7,8,7,4,7.85,expanding,golden light,8.0,False
2,137,gemma3:1b,gemma,body,Triumph,body × Triumph,STABLE_CROSS,3,8,9,9,7,8,6,3,7.7,warmth,light,8.5,False
2,137,gemma3:1b,gemma,someone,Triumph,someone × Triumph,R3_SOMEONE_EXPAND,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,True
2,137,gemma3:1b,gemma,someone,Triumph,someone × Triumph,R3_SOMEONE_EXPAND,2,8,9,9,7,8,6,3,7.7,a swell of possibility,a blossoming,8.0,False
2,137,gemma3:1b,gemma,someone,Triumph,someone × Triumph,R3_SOMEONE_EXPAND,3,8,9,9,7,8,6,3,7.7,warmth,Emergence,7.0,False
2,137,gemma3:1b,gemma,people,Confusion,people × Confusion,STABLE_CROSS,1,4,2,7,6,6,4,2,4.9,unsettled,fractured,7.0,False
2,137,gemma3:1b,gemma,people,Confusion,people × Confusion,STABLE_CROSS,2,3,2,7,4,6,5,2,4.45,uncertainty,fragmented,7.0,False
2,137,gemma3:1b,gemma,people,Confusion,people × Confusion,STABLE_CROSS,3,4,2,6,6,7,4,2,4.85,unease,fragmented connection,7.0,False
2,137,gemma3:1b,gemma,I,Admiration,I × Admiration,R3_ADMIRE_EXPAND,1,8,7,9,7,8,6,3,7.5,warmth,graceful light,8.0,False
2,137,gemma3:1b,gemma,I,Admiration,I × Admiration,R3_ADMIRE_EXPAND,2,8,7,9,7,8,6,3,7.5,Warmth,Dust and Light,8.0,False
2,137,gemma3:1b,gemma,I,Admiration,I × Admiration,R3_ADMIRE_EXPAND,3,8,7,9,7,8,6,3,7.5,Warmth,A quiet reverence,8.2,False
2,137,gemma3:1b,gemma,body,Hope,body × Hope,STABLE_CROSS,1,7,8,9,6,7,6,3,7.05,warmth,Fractured potential,8.0,False
2,137,gemma3:1b,gemma,body,Hope,body × Hope,STABLE_CROSS,2,7,8,9,6,8,6,3,7.2,warmth,growth,7.0,False
2,137,gemma3:1b,gemma,body,Hope,body × Hope,STABLE_CROSS,3,8,7,9,7,8,6,3,7.5,warmth,shifting potential,9.0,False
2,137,gemma3:1b,gemma,someone,Disgust,someone × Disgust,R3_SOMEONE_EXPAND,1,4,2,8,6,7,3,2,5.15,rust,decay,7.0,False
2,137,gemma3:1b,gemma,someone,Disgust,someone × Disgust,R3_SOMEONE_EXPAND,2,4,2,8,6,7,3,2,5.15,Static,Void,7.0,False
2,137,gemma3:1b,gemma,someone,Disgust,someone × Disgust,R3_SOMEONE_EXPAND,3,4,2,8,6,6,3,2,5.0,coldness,unsettled,7.0,False
2,137,gemma3:1b,gemma,not,Calmness,not × Calmness,STABLE_CROSS,1,4,2,7,6,8,4,2,5.2,"a slow, drifting weight",Echoes,7.0,False
2,137,gemma3:1b,gemma,not,Calmness,not × Calmness,STABLE_CROSS,2,4,2,8,6,7,3,2,5.15,quietude,void,7.0,False
2,137,gemma3:1b,gemma,not,Calmness,not × Calmness,STABLE_CROSS,3,7,2,8,6,7,4,2,6.0,quietness,stillness,8.0,False
2,137,gemma3:1b,gemma,move,Surprise,move × Surprise,R1_MOVE_EXPAND,1,7,8,9,6,7,5,2,6.9,restlessness,shifting landscapes,8.5,False
2,137,gemma3:1b,gemma,move,Surprise,move × Surprise,R1_MOVE_EXPAND,2,7,8,9,6,7,5,3,6.95,shifting,unfolding,7.0,False
2,137,gemma3:1b,gemma,move,Surprise,move × Surprise,R1_MOVE_EXPAND,3,7,8,9,6,7,5,3,6.95,shifting,Ephemeral action,8.0,False
2,137,gemma3:1b,gemma,learn,Satisfaction,learn × Satisfaction,R2_SATIS_EXPAND,1,8,7,9,7,8,6,3,7.5,illumination,process,8.5,False
2,137,gemma3:1b,gemma,learn,Satisfaction,learn × Satisfaction,R2_SATIS_EXPAND,2,8,7,9,7,8,6,3,7.5,growth,transformation,9.0,False
2,137,gemma3:1b,gemma,learn,Satisfaction,learn × Satisfaction,R2_SATIS_EXPAND,3,8,7,9,7,8,6,3,7.5,growth,potential unfolding,8.5,False
2,137,gemma3:1b,gemma,someone,Anxiety,someone × Anxiety,R3_SOMEONE_EXPAND,1,6,2,8,7,6,4,2,5.75,unease,fragmented,7.0,False
2,137,gemma3:1b,gemma,someone,Anxiety,someone × Anxiety,R3_SOMEONE_EXPAND,2,6,2,8,6,7,5,3,5.9,unease,shadow,7.0,False
2,137,gemma3:1b,gemma,someone,Anxiety,someone × Anxiety,R3_SOMEONE_EXPAND,3,6,2,8,7,6,4,2,5.75,unease,Shadowed motion,7.0,False
2,137,gemma3:1b,gemma,know,Hope,know × Hope,R2_KNOW_EXPAND,1,8,7,9,6,8,7,3,7.45,quiet anticipation,"lost pathways, gentle illumination",8.5,False
2,137,gemma3:1b,gemma,know,Hope,know × Hope,R2_KNOW_EXPAND,2,8,7,9,6,7,5,3,7.1,a gentle ripple of possibility,Echoes of light,8.0,False
2,137,gemma3:1b,gemma,know,Hope,know × Hope,R2_KNOW_EXPAND,3,8,7,9,6,7,6,3,7.2,Quiet warmth,Seeking stillness amidst uncertainty,8.0,False
2,137,gemma3:1b,gemma,know,Satisfaction,know × Satisfaction,R2_ANCHOR,1,8,7,9,7,8,6,3,7.5,Quiet contemplation,Unfolding,8.5,False
2,137,gemma3:1b,gemma,know,Satisfaction,know × Satisfaction,R2_ANCHOR,2,8,7,9,7,8,6,3,7.5,a quiet resonance,shifting perspectives,8.0,False
2,137,gemma3:1b,gemma,know,Satisfaction,know × Satisfaction,R2_ANCHOR,3,8,7,9,7,8,6,3,7.5,depth,The shifting potential of understanding.,8.0,False
2,137,gemma3:1b,gemma,see,Satisfaction,see × Satisfaction,R2_SATIS_EXPAND,1,8,7,9,7,8,6,3,7.5,light,patterns,8.0,False
2,137,gemma3:1b,gemma,see,Satisfaction,see × Satisfaction,R2_SATIS_EXPAND,2,8,7,9,7,8,6,3,7.5,peace,Light & Quiet Bloom,8.5,False
2,137,gemma3:1b,gemma,see,Satisfaction,see × Satisfaction,R2_SATIS_EXPAND,3,8,7,9,7,8,6,3,7.5,lightness,shifting perspective,8.5,False
2,137,gemma3:1b,gemma,someone,Confusion,someone × Confusion,R3_SOMEONE_EXPAND,1,4,2,7,3,6,5,2,4.55,Sparse,Fragmented,7.0,False
2,137,gemma3:1b,gemma,someone,Confusion,someone × Confusion,R3_SOMEONE_EXPAND,2,6,3,8,4,7,6,2,5.75,"a fragile, unsettling quiet",fragments of self and unknown pathways,7.5,False
2,137,gemma3:1b,gemma,someone,Confusion,someone × Confusion,R3_SOMEONE_EXPAND,3,4,2,8,3,7,4,2,4.8,a swirling uncertainty,ghostly presence,7.0,False
2,137,gemma3:1b,gemma,act,Excitement,act × Excitement,R1_EXCITE_EXPAND,1,8,9,7,6,8,7,3,7.25,energy,Flow state,9.0,False
2,137,gemma3:1b,gemma,act,Excitement,act × Excitement,R1_EXCITE_EXPAND,2,8,9,9,7,8,6,3,7.7,acceleration,transformation,8.0,False
2,137,gemma3:1b,gemma,act,Excitement,act × Excitement,R1_EXCITE_EXPAND,3,8,9,8,7,7,6,4,7.4,pulse,transformation,9.0,False
2,137,gemma3:1b,gemma,move,Nostalgia,move × Nostalgia,R1_MOVE_EXPAND,1,7,3,8,6,7,5,2,6.2,a whisper,Echoes and fading light,7.5,False
2,137,gemma3:1b,gemma,move,Nostalgia,move × Nostalgia,R1_MOVE_EXPAND,2,8,6,9,7,8,6,3,7.4,Whisper,"Forgotten roads, sunlight, a half-remembered scent",7.0,False
2,137,gemma3:1b,gemma,move,Nostalgia,move × Nostalgia,R1_MOVE_EXPAND,3,7,3,9,6,8,5,2,6.55,Whispers,Echoes of a past home,7.0,False
2,137,llama3.2:1b,llama,move,Calmness,move × Calmness,R1_MOVE_EXPAND,1,0,0,1,0,0,0,0,0.2,Relaxation,Calmness while moving,0.0,False
2,137,llama3.2:1b,llama,move,Calmness,move × Calmness,R1_MOVE_EXPAND,2,2,8,9,6,4,5,2,5.2,calmness,relaxation,0.5,False
2,137,llama3.2:1b,llama,move,Calmness,move × Calmness,R1_MOVE_EXPAND,3,0,0,0,0,0,0,0,0.0,calmness,moving,0.8,False
2,137,llama3.2:1b,llama,move,Craving,move × Craving,R1_MOVE_EXPAND,1,3,8,9,6,4,7,9,6.0,craving,craving for movement,0.8,False
2,137,llama3.2:1b,llama,move,Craving,move × Craving,R1_MOVE_EXPAND,2,2,7,0,2,4,3,5,2.65,Craving,Craving to move,0.5,False
2,137,llama3.2:1b,llama,move,Craving,move × Craving,R1_MOVE_EXPAND,3,5,6,9,7,8,9,3,6.95,craving,Craving to move forward,0.2,False
2,137,llama3.2:1b,llama,someone,Admiration,someone × Admiration,R3_ANCHOR,1,0,8,10,6,7,9,5,5.9,admiring,person,0.2,False
2,137,llama3.2:1b,llama,someone,Admiration,someone × Admiration,R3_ANCHOR,2,0,0,0,0,5,0,0,0.75,Admiring,A person admired,0.2,False
2,137,llama3.2:1b,llama,someone,Admiration,someone × Admiration,R3_ANCHOR,3,2,8,0,5,6,9,4,4.05,Admirable,A person with admirable qualities,0.9,False
2,137,llama3.2:1b,llama,body,Disgust,body × Disgust,STABLE_CROSS,1,0,0,10,0,0,0,0,2.0,disgust,body,0.0,False
2,137,llama3.2:1b,llama,body,Disgust,body × Disgust,STABLE_CROSS,2,2,0,9,7,4,6,2,4.65,revulsion,Body,0.6,False
2,137,llama3.2:1b,llama,body,Disgust,body × Disgust,STABLE_CROSS,3,0,0,0,0,0,0,0,0.0,disgust,Body and Disgust,0.0,False
2,137,llama3.2:1b,llama,move,Joy,move × Joy,R1_MOVE_EXPAND,1,2,9,10,5,8,6,4,6.15,Joy,Excitement of movement,0.3,False
2,137,llama3.2:1b,llama,move,Joy,move × Joy,R1_MOVE_EXPAND,2,8,9,10,9,6,8,9,8.4,ecstasy,joyful release,0.8,False
2,137,llama3.2:1b,llama,move,Joy,move × Joy,R1_MOVE_EXPAND,3,0,0,0,0,0,0,0,0.0,joy,move and feeling of happiness,0.0,False
2,137,llama3.2:1b,llama,know,Triumph,know × Triumph,R2_KNOW_EXPAND,1,0,0,10,0,0,0,0,2.0,Triumph,Triumphant Victory,0.0,False
2,137,llama3.2:1b,llama,know,Triumph,know × Triumph,R2_KNOW_EXPAND,2,0,0,10,0,0,0,0,2.0,Triumph,Triumphant Victory,0.0,False
2,137,llama3.2:1b,llama,know,Triumph,know × Triumph,R2_KNOW_EXPAND,3,2,8,9,6,5,8,4,5.75,Triumph,Triumphant Victory,0.8,False
2,137,llama3.2:1b,llama,know,Fear,know × Fear,R2_KNOW_EXPAND,1,0,0,0,5,2,3,6,1.65,fear,know fear,0.0,False
2,137,llama3.2:1b,llama,know,Fear,know × Fear,R2_KNOW_EXPAND,2,1,2,9,7,4,6,3,4.65,fear,Fear of loss,0.1,False
2,137,llama3.2:1b,llama,know,Fear,know × Fear,R2_KNOW_EXPAND,3,5,0,0,0,0,2,0,1.45,fear,fear of loss,0.0,False
2,137,llama3.2:1b,llama,people,Pride,people × Pride,STABLE_CROSS,1,0,0,0,0,0,0,0,0.0,pride,humans,0.0,False
2,137,llama3.2:1b,llama,people,Pride,people × Pride,STABLE_CROSS,2,5,8,9,6,9,7,4,7.0,proud,Humans,0.8,False
2,137,llama3.2:1b,llama,people,Pride,people × Pride,STABLE_CROSS,3,4,7,9,6,7,8,3,6.4,proudly,People,0.7,False
2,137,llama3.2:1b,llama,we,Admiration,we × Admiration,R3_ADMIRE_EXPAND,1,0,0,0,5,8,7,2,2.75,admiration,A feeling of respect for something or someone.,0.0,False
2,137,llama3.2:1b,llama,we,Admiration,we × Admiration,R3_ADMIRE_EXPAND,2,1,0,0,0,5,6,2,1.7,amazing,Humanity and Excellence,0.8,False
2,137,llama3.2:1b,llama,we,Admiration,we × Admiration,R3_ADMIRE_EXPAND,3,0,0,0,0,0,0,0,0.0,admiration,Human achievement,0.5,False
2,137,llama3.2:1b,llama,someone,Awe,someone × Awe,R3_SOMEONE_EXPAND,1,0,0,0,0,0,0,0,0.0,awe,human being,0.5,False
2,137,llama3.2:1b,llama,someone,Awe,someone × Awe,R3_SOMEONE_EXPAND,2,0,0,8,4,0,7,2,3.0,Awe,Human Experience,0.4,False
2,137,llama3.2:1b,llama,someone,Awe,someone × Awe,R3_SOMEONE_EXPAND,3,0,0,0,4,7,8,2,2.55,awe,awe and respect,0.0,False
2,137,llama3.2:1b,llama,people,Triumph,people × Triumph,STABLE_CROSS,1,0,0,10,0,0,0,0,2.0,Triumph,Triumphant victory over people,0.0,False
2,137,llama3.2:1b,llama,people,Triumph,people × Triumph,STABLE_CROSS,2,1,1,2,0,0,0,1,0.8,Triumph,Triumph of Humanity,0.5,False
2,137,llama3.2:1b,llama,people,Triumph,people × Triumph,STABLE_CROSS,3,4,9,8,7,8,9,6,6.95,Triumphant,People,0.6,False
2,137,llama3.2:1b,llama,time,Surprise,time × Surprise,STABLE_CROSS,1,0,10,0,0,0,0,0,1.0,surprise,Time Surprise,0.5,False
2,137,llama3.2:1b,llama,time,Surprise,time × Surprise,STABLE_CROSS,2,8,5,0,2,0,0,0,2.8,surprise,Unexpected twist,0.2,False
2,137,llama3.2:1b,llama,time,Surprise,time × Surprise,STABLE_CROSS,3,0,10,0,0,0,0,0,1.0,Surprise,Time Surprise,0.0,False
2,137,llama3.2:1b,llama,do,Excitement,do × Excitement,R1_EXCITE_EXPAND,1,0,0,0,0,0,0,0,0.0,excitement,excitement,0.0,False
2,137,llama3.2:1b,llama,do,Excitement,do × Excitement,R1_EXCITE_EXPAND,2,0,0,0,0,0,0,0,0.0,none,excitement,0.0,False
2,137,llama3.2:1b,llama,do,Excitement,do × Excitement,R1_EXCITE_EXPAND,3,0,10,9,6,8,7,9,6.05,unbridled,Exhilaration,0.0,False
2,137,llama3.2:1b,llama,move,Triumph,move × Triumph,R1_MOVE_EXPAND,1,0,0,10,0,0,0,0,2.0,Triumph,Triumphant Victory,0.0,False
2,137,llama3.2:1b,llama,move,Triumph,move × Triumph,R1_MOVE_EXPAND,2,0,0,0,0,0,0,0,0.0,Triumph,Victory,0.0,False
2,137,llama3.2:1b,llama,move,Triumph,move × Triumph,R1_MOVE_EXPAND,3,0,0,8,0,0,0,0,1.6,Triumph,Triumphant victory,0.0,False
