run_id,seed,model_name,model_short,primitive,emotion,combo,trial,meaning_score,excitement_score,emotional_elicitation,clarity_score,universality_score,embodiment_score,novelty_score,composite_score,dominant_sensation,composite_concept,confidence,parse_failed
2,137,gemma3:1b,gemma,people,Awe,people × Awe,2,8,7,9,7,8,6,3,7.5,wonder,collective consciousness,8.0,False
2,137,gemma3:1b,gemma,people,Awe,people × Awe,3,8,7,9,7,8,6,2,7.45,Mystery,Echoes of belonging,8.0,False
2,137,gemma3:1b,gemma,now,Excitement,now × Excitement,1,8,9,8,7,7,6,4,7.4,pulse,potential,8.0,False
2,137,gemma3:1b,gemma,now,Excitement,now × Excitement,2,8,9,9,7,8,6,3,7.7,burst,potential,8.5,False
2,137,gemma3:1b,gemma,now,Excitement,now × Excitement,3,8,9,7,6,8,6,4,7.2,energy,Shift,8.2,False
2,137,gemma3:1b,gemma,near,Calmness,near × Calmness,1,8,4,9,7,8,6,2,7.15,Softness,Mist & Stone,9.0,False
2,137,gemma3:1b,gemma,near,Calmness,near × Calmness,2,8,4,9,7,8,6,3,7.2,softness,Ephemeral light,9.0,False
2,137,gemma3:1b,gemma,near,Calmness,near × Calmness,3,8,4,9,7,8,6,2,7.15,Stillness,Quiet acceptance,9.0,False
2,137,gemma3:1b,gemma,bad,Sadness,bad × Sadness,1,4,2,8,6,6,3,2,5.0,melancholy,"Grayness, Loss, Echoes",7.0,False
2,137,gemma3:1b,gemma,bad,Sadness,bad × Sadness,2,3,1,9,7,6,4,2,5.1,Weight,Echoes of Loss,8.0,False
2,137,gemma3:1b,gemma,bad,Sadness,bad × Sadness,3,3,1,9,6,4,2,2,4.45,desolation,lost potential,7.0,False
2,137,gemma3:1b,gemma,far,Anxiety,far × Anxiety,1,6,2,8,6,7,4,2,5.75,void,Lost potential,7.0,False
2,137,gemma3:1b,gemma,far,Anxiety,far × Anxiety,2,4,2,8,6,7,4,2,5.25,Echo,Void and Distance,7.0,False
2,137,gemma3:1b,gemma,far,Anxiety,far × Anxiety,3,4,2,8,6,7,5,2,5.35,ethereal,Lost possibility,7.0,False
2,137,gemma3:1b,gemma,moment,Excitement,moment × Excitement,1,8,9,7,6,8,7,3,7.25,lightness,"dancing, potential, vibrant",8.2,False
2,137,gemma3:1b,gemma,moment,Excitement,moment × Excitement,2,8,9,9,7,8,6,3,7.7,lightness,blur,8.2,False
2,137,gemma3:1b,gemma,moment,Excitement,moment × Excitement,3,8,9,8,7,9,6,3,7.65,blur,pulse,7.0,False
2,137,gemma3:1b,gemma,people,Admiration,people × Admiration,1,8,7,9,7,8,6,3,7.5,resonance,layered,8.0,False
2,137,gemma3:1b,gemma,people,Admiration,people × Admiration,2,8,7,9,6,8,6,3,7.35,wonder,mosaic,8.5,False
2,137,gemma3:1b,gemma,people,Admiration,people × Admiration,3,8,7,9,6,7,6,3,7.2,warmth,connection,8.0,False
2,137,gemma3:1b,gemma,think,Interest,think × Interest,1,8,7,9,6,8,6,3,7.35,Quiet contemplation,Infinite potential,8.0,False
2,137,gemma3:1b,gemma,think,Interest,think × Interest,2,8,7,9,6,7,6,4,7.25,quiet contemplation,unfolding potential,8.0,False
2,137,gemma3:1b,gemma,think,Interest,think × Interest,3,7,8,9,6,7,5,3,6.95,depth,expanding possibility,8.0,False
2,137,gemma3:1b,gemma,you,Admiration,you × Admiration,1,8,9,9,7,8,6,3,7.7,warmth,Shadow and reflection,7.0,False
2,137,gemma3:1b,gemma,you,Admiration,you × Admiration,2,8,7,9,6,8,7,3,7.45,"a warm, hazy hum",shadow and light coalescing,8.2,False
2,137,gemma3:1b,gemma,you,Admiration,you × Admiration,3,8,7,9,6,8,7,3,7.45,quiet wonder,resonance,8.0,False
2,137,gemma3:1b,gemma,before,Pride,before × Pride,1,7,4,8,6,7,5,2,6.3,Quiet contemplation,Obsessive accumulation,8.2,False
2,137,gemma3:1b,gemma,before,Pride,before × Pride,2,7,8,9,6,7,5,2,6.9,"a quiet, persistent hum of recognition","Shadows lengthen, reflected in polished surfaces",7.0,False
2,137,gemma3:1b,gemma,before,Pride,before × Pride,3,7,6,8,6,8,4,2,6.55,Weight,"Mountain Ascent, Awe, Regret",7.0,False
2,137,gemma3:1b,gemma,die,Awe,die × Awe,1,8,7,9,7,8,6,3,7.5,Weight,Dust and starlight,8.0,False
2,137,gemma3:1b,gemma,die,Awe,die × Awe,2,8,7,9,7,8,6,3,7.5,darkness,Ephemeral Collapse,9.0,False
2,137,gemma3:1b,gemma,die,Awe,die × Awe,3,8,6,9,7,8,6,3,7.4,mystery,Ephemeral shadow,8.0,False
2,137,gemma3:1b,gemma,time,Nostalgia,time × Nostalgia,1,7,4,9,6,8,4,2,6.55,soft melancholy,Echoes of yesterday,8.0,False
2,137,gemma3:1b,gemma,time,Nostalgia,time × Nostalgia,2,8,6,9,7,8,6,3,7.4,Whispers,Echoes of Yesterday,7.0,False
2,137,gemma3:1b,gemma,time,Nostalgia,time × Nostalgia,3,8,4,9,7,8,6,2,7.15,a gentle ache,dust motes and fading light,9.0,False
2,137,gemma3:1b,gemma,die,Sadness,die × Sadness,1,8,2,9,7,6,5,2,6.55,void,Dust and echoes of light,8.0,False
2,137,gemma3:1b,gemma,die,Sadness,die × Sadness,2,7,2,9,6,8,5,2,6.45,cold,fragmented loss,7.0,False
2,137,gemma3:1b,gemma,die,Sadness,die × Sadness,3,8,2,9,7,6,4,2,6.45,heavy,decay,8.0,False
2,137,gemma3:1b,gemma,here,Anxiety,here × Anxiety,1,6,2,8,6,7,4,2,5.75,unease,shadowed pathways,7.0,False
2,137,gemma3:1b,gemma,here,Anxiety,here × Anxiety,2,6,3,8,7,6,5,2,5.95,unease,Shadow & Echo,8.0,False
2,137,gemma3:1b,gemma,here,Anxiety,here × Anxiety,3,6,2,8,5,6,4,2,5.45,unease,Fractured,7.0,False
2,137,gemma3:1b,gemma,you,Adoration,you × Adoration,1,8,9,9,7,8,6,2,7.65,Warmth,Echoes of potential,8.0,False
2,137,gemma3:1b,gemma,you,Adoration,you × Adoration,2,8,9,9,7,8,6,2,7.65,a gentle warmth,echoing light,8.0,False
2,137,gemma3:1b,gemma,you,Adoration,you × Adoration,3,8,9,9,7,8,6,2,7.65,warmth,resonance,8.5,False
2,137,gemma3:1b,gemma,good,Calmness,good × Calmness,1,8,4,9,7,8,6,2,7.15,peace,Serene bloom,9.0,False
2,137,gemma3:1b,gemma,good,Calmness,good × Calmness,2,8,3,9,7,8,6,2,7.05,peace,Serenity's embrace,8.0,False
2,137,gemma3:1b,gemma,good,Calmness,good × Calmness,3,8,2,9,7,8,6,3,7.0,softness,dewdrop,8.5,False
2,137,gemma3:1b,gemma,something,Interest,something × Interest,1,7,8,9,6,8,6,3,7.2,A ripple of anticipation,Unfolding,7.0,False
2,137,gemma3:1b,gemma,something,Interest,something × Interest,2,7,8,9,6,7,5,3,6.95,a faint pull,Ephemeral resonance,8.0,False
2,137,gemma3:1b,gemma,something,Interest,something × Interest,3,7,8,9,6,7,5,3,6.95,a pull,Echoes,8.5,False
2,137,gemma3:1b,gemma,maybe,Hope,maybe × Hope,1,7,8,9,6,7,6,3,7.05,quiet contemplation,The potential for something new,8.0,False
2,137,gemma3:1b,gemma,maybe,Hope,maybe × Hope,2,7,8,9,6,7,5,3,6.95,a gentle pull,"Lost potential, blooming softly",8.0,False
2,137,gemma3:1b,gemma,maybe,Hope,maybe × Hope,3,8,7,9,6,7,6,3,7.2,Quiet resonance,Shifting potential,8.0,False
2,137,gemma3:1b,gemma,see,Interest,see × Interest,1,8,7,9,6,8,6,3,7.35,a sense of gentle wonder,observing the edges of reality,7.0,False
2,137,gemma3:1b,gemma,see,Interest,see × Interest,2,8,7,9,6,8,7,4,7.5,softness,patterns,8.0,False
2,137,gemma3:1b,gemma,see,Interest,see × Interest,3,8,7,9,7,8,6,3,7.5,Observation,Ephemeral connection,7.0,False
2,137,gemma3:1b,gemma,someone,Admiration,someone × Admiration,1,8,7,9,7,8,6,3,7.5,quiet awe,shifting patterns of potential,8.2,False
2,137,gemma3:1b,gemma,someone,Admiration,someone × Admiration,2,8,7,9,7,8,6,3,7.5,warmth,Echoes of potential,8.0,False
2,137,gemma3:1b,gemma,someone,Admiration,someone × Admiration,3,8,7,9,7,8,6,3,7.5,"a gentle, expansive feeling",quiet reverence,8.5,False
2,137,gemma3:1b,gemma,feel,Nostalgia,feel × Nostalgia,1,8,4,9,7,8,6,2,7.15,warmth,"Echoes, fading light",7.0,False
2,137,gemma3:1b,gemma,feel,Nostalgia,feel × Nostalgia,2,8,6,9,7,8,6,3,7.4,softness,dust motes & echoes,7.0,False
2,137,gemma3:1b,gemma,feel,Nostalgia,feel × Nostalgia,3,8,6,9,7,8,6,3,7.4,a gentle ache,Echoes of memory,8.0,False
2,137,gemma3:1b,gemma,maybe,Curiosity,maybe × Curiosity,1,7,8,9,6,7,5,3,6.95,unfolding,potential,8.0,False
2,137,gemma3:1b,gemma,maybe,Curiosity,maybe × Curiosity,2,7,8,9,6,7,5,3,6.95,wonder,Uncharted pathways,8.0,False
2,137,gemma3:1b,gemma,maybe,Curiosity,maybe × Curiosity,3,8,7,9,6,7,5,3,7.1,Quiet anticipation,Unfolding,8.0,False
2,137,gemma3:1b,gemma,if,Anxiety,if × Anxiety,1,6,3,8,7,6,4,2,5.85,unease,fractured reflection,7.0,False
2,137,gemma3:1b,gemma,if,Anxiety,if × Anxiety,2,6,3,8,6,7,5,2,5.95,unease,fractured,7.0,False
2,137,gemma3:1b,gemma,if,Anxiety,if × Anxiety,3,6,3,8,6,7,4,2,5.85,unease,fractured reflection,7.0,False
2,137,gemma3:1b,gemma,feel,Sadness,feel × Sadness,1,4,2,8,6,7,5,2,5.35,Drawn out,Echoes,8.0,False
2,137,gemma3:1b,gemma,feel,Sadness,feel × Sadness,2,4,2,8,6,6,4,2,5.1,Subtle echo,A ripple of absence,7.0,False
2,137,gemma3:1b,gemma,feel,Sadness,feel × Sadness,3,6,2,8,7,6,5,2,5.85,Echo,Dissolution,7.0,False
2,137,gemma3:1b,gemma,not,Calmness,not × Calmness,1,6,2,8,7,8,6,2,6.25,Quietude,Echoes of Absence,7.0,False
2,137,gemma3:1b,gemma,not,Calmness,not × Calmness,2,3,2,8,7,6,5,2,5.1,quietness,Stillness,8.0,False
2,137,gemma3:1b,gemma,not,Calmness,not × Calmness,3,4,2,8,6,7,3,2,5.15,quiet contemplation,voidness and potential,7.0,False
2,137,gemma3:1b,gemma,hear,Interest,hear × Interest,1,8,7,9,6,8,6,3,7.35,Quiet anticipation,Unfolding possibilities,7.0,False
2,137,gemma3:1b,gemma,hear,Interest,hear × Interest,2,8,7,9,6,8,5,3,7.25,resonance,Echoes and paths,8.0,False
2,137,gemma3:1b,gemma,hear,Interest,hear × Interest,3,7,8,9,6,7,6,3,7.05,Whispers,Unfolding,7.5,False
2,137,gemma3:1b,gemma,very,Awe,very × Awe,1,8,7,9,7,8,6,3,7.5,Serene vastness,Ethereal light,8.0,False
2,137,gemma3:1b,gemma,very,Awe,very × Awe,2,8,6,9,7,8,6,3,7.4,Weight,Infinite Potential,8.0,False
2,137,gemma3:1b,gemma,very,Awe,very × Awe,3,8,7,9,7,8,6,3,7.5,depth,osmosis,8.5,False
2,137,gemma3:1b,gemma,think,Confusion,think × Confusion,1,4,2,6,4,6,4,2,4.4,rust,fragmented thought,7.0,False
2,137,gemma3:1b,gemma,think,Confusion,think × Confusion,2,4,2,6,4,6,4,2,4.4,Echo,Unformed Potential,7.0,False
2,137,gemma3:1b,gemma,think,Confusion,think × Confusion,3,3,2,8,4,6,3,2,4.45,uncertainty,Void,7.0,False
2,137,gemma3:1b,gemma,if,Curiosity,if × Curiosity,1,8,7,9,6,8,5,3,7.25,a whisper of unknown,"unfolding, hinting",8.0,False
2,137,gemma3:1b,gemma,if,Curiosity,if × Curiosity,2,7,8,9,6,7,6,3,7.05,a pull,unfolding,8.0,False
2,137,gemma3:1b,gemma,if,Curiosity,if × Curiosity,3,7,8,9,6,7,6,3,7.05,a pull,unfolding,8.0,False
2,137,gemma3:1b,gemma,good,Joy,good × Joy,1,8,9,9,7,8,6,3,7.7,Warmth,Radiance,8.0,False
2,137,gemma3:1b,gemma,good,Joy,good × Joy,2,8,9,9,7,8,7,3,7.8,warmth,radiance,8.0,False
2,137,gemma3:1b,gemma,good,Joy,good × Joy,3,8,9,9,7,8,7,3,7.8,warmth,radiance,8.5,False
2,137,gemma3:1b,gemma,see,Awe,see × Awe,1,8,7,9,7,8,6,3,7.5,depth,vastness,8.0,False
2,137,gemma3:1b,gemma,see,Awe,see × Awe,2,9,7,9,8,8,7,3,8.0,vastness,Ephemeral light,8.5,False
2,137,gemma3:1b,gemma,see,Awe,see × Awe,3,8,7,9,6,8,7,3,7.45,depth,vastness,8.5,False
2,137,gemma3:1b,gemma,move,Fear,move × Fear,1,2,2,8,4,6,3,2,4.2,unease,slippage,7.0,False
2,137,gemma3:1b,gemma,move,Fear,move × Fear,2,2,1,9,4,6,3,2,4.3,unease,shifting landscapes,7.0,False
2,137,gemma3:1b,gemma,move,Fear,move × Fear,3,2,1,8,4,6,2,2,4.0,unease,displacement,7.0,False
2,137,gemma3:1b,gemma,body,Calmness,body × Calmness,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,True
2,137,gemma3:1b,gemma,body,Calmness,body × Calmness,2,7,3,8,6,9,5,2,6.5,Serene weight,Stillness coalescing,8.0,False
2,137,gemma3:1b,gemma,body,Calmness,body × Calmness,3,7,3,8,8,7,6,2,6.6,softness,subtle reflection,9.0,False
2,137,gemma3:1b,gemma,moment,Interest,moment × Interest,1,7,8,9,6,8,7,3,7.3,a gentle pull,shifting perspectives,8.0,False
2,137,gemma3:1b,gemma,moment,Interest,moment × Interest,2,7,8,9,6,8,6,3,7.2,a swirling sense of potential,Ephemeral pathways,7.5,False
2,137,gemma3:1b,gemma,moment,Interest,moment × Interest,3,8,7,9,7,8,6,4,7.55,a subtle pull,shifting pathways,8.5,False
2,137,gemma3:1b,gemma,moment,Awe,moment × Awe,1,8,9,9,7,8,7,3,7.8,wonder,Ephemeral light,8.5,False
2,137,gemma3:1b,gemma,moment,Awe,moment × Awe,2,9,8,9,7,8,6,3,7.85,depth,Stardust & Silence,8.0,False
2,137,gemma3:1b,gemma,moment,Awe,moment × Awe,3,8,9,9,7,8,7,3,7.8,stillness,Ephemeral light,9.0,False
2,137,gemma3:1b,gemma,I,Shame,I × Shame,1,3,2,8,6,4,3,1,4.4,Quiet unease,Veiled vulnerability,7.0,False
2,137,gemma3:1b,gemma,I,Shame,I × Shame,2,4,2,8,6,6,3,2,5.0,Weight,"Subtle, fractured",7.0,False
2,137,gemma3:1b,gemma,I,Shame,I × Shame,3,4,2,8,6,6,4,2,5.1,unease,shadowed light,7.0,False
2,137,gemma3:1b,gemma,now,Calmness,now × Calmness,1,7,3,8,7,9,6,2,6.75,quietness,Stillness blooming,8.0,False
2,137,gemma3:1b,gemma,now,Calmness,now × Calmness,2,7,3,9,8,7,6,3,6.85,Quiet,Shadow and Reflection,8.0,False
2,137,gemma3:1b,gemma,now,Calmness,now × Calmness,3,7,3,9,7,8,6,2,6.8,"Quiet, reflective","Stillness, potential",8.0,False
2,137,gemma3:1b,gemma,I,Joy,I × Joy,1,8,9,9,7,8,6,3,7.7,warmth,sunlit bloom,7.0,False
2,137,gemma3:1b,gemma,I,Joy,I × Joy,2,8,9,9,7,8,6,2,7.65,warmth,light & shimmer,8.5,False
2,137,gemma3:1b,gemma,I,Joy,I × Joy,3,8,9,9,7,8,6,3,7.7,warmth,sunlit meadow,8.0,False
2,137,gemma3:1b,gemma,feel,Awe,feel × Awe,1,8,7,9,6,8,6,3,7.35,depth,Ephemeral resonance,8.0,False
2,137,gemma3:1b,gemma,feel,Awe,feel × Awe,2,8,7,9,7,8,6,3,7.5,Depth,Ephemeral Resonance,9.0,False
2,137,gemma3:1b,gemma,feel,Awe,feel × Awe,3,8,7,9,6,8,6,3,7.35,potential,resonance,8.0,False
2,137,gemma3:1b,gemma,near,Romance,near × Romance,1,8,7,9,6,8,7,3,7.45,softness,Ephemeral light,8.0,False
2,137,gemma3:1b,gemma,near,Romance,near × Romance,2,8,7,9,6,8,6,3,7.35,a gentle stillness,Ephemeral light & hesitant breath,7.5,False
2,137,gemma3:1b,gemma,near,Romance,near × Romance,3,7,8,9,6,8,7,3,7.3,softness,Ephemeral light,8.5,False
2,137,gemma3:1b,gemma,live,Fear,live × Fear,1,3,2,8,6,7,4,2,5.0,unease,slow descent,8.0,False
2,137,gemma3:1b,gemma,live,Fear,live × Fear,2,2,1,8,3,6,4,2,4.05,unease,shadows,7.0,False
2,137,gemma3:1b,gemma,live,Fear,live × Fear,3,2,1,8,4,6,3,2,4.1,uncertainty,unfolding,7.0,False
2,137,gemma3:1b,gemma,do,Anxiety,do × Anxiety,1,6,2,8,6,7,4,2,5.75,unease,shadow and shifting ground,7.0,False
2,137,gemma3:1b,gemma,do,Anxiety,do × Anxiety,2,7,3,8,6,5,4,2,5.8,unease,fragile,8.0,False
2,137,gemma3:1b,gemma,do,Anxiety,do × Anxiety,3,4,2,8,6,7,3,2,5.15,unease,shadows and whispers,7.0,False
2,137,gemma3:1b,gemma,something,Awe,something × Awe,1,8,7,9,6,8,7,3,7.45,depth,Infinite potential,8.5,False
2,137,gemma3:1b,gemma,something,Awe,something × Awe,2,8,7,9,7,8,6,3,7.5,depth,Cosmic Potential,8.0,False
2,137,gemma3:1b,gemma,something,Awe,something × Awe,3,8,6,9,7,8,6,2,7.35,depth,luminescence,8.2,False
2,137,gemma3:1b,gemma,move,Awe,move × Awe,1,8,7,9,7,8,6,3,7.5,shift,Ephemeral journey,8.2,False
2,137,gemma3:1b,gemma,move,Awe,move × Awe,2,8,7,9,7,8,6,3,7.5,Shift,Ephemeral Motion,8.0,False
2,137,gemma3:1b,gemma,move,Awe,move × Awe,3,8,7,9,7,8,6,3,7.5,Shift,Ephemeral Motion,8.0,False
2,137,gemma3:1b,gemma,die,Horror,die × Horror,1,7,2,9,6,6,4,2,6.05,cold dread,decay,7.0,False
2,137,gemma3:1b,gemma,die,Horror,die × Horror,2,4,2,8,6,6,4,2,5.1,cold,decay,7.0,False
2,137,gemma3:1b,gemma,die,Horror,die × Horror,3,3,2,8,6,7,4,2,5.0,cold,decay,7.0,False
2,137,gemma3:1b,gemma,not,Fear,not × Fear,1,4,2,8,6,5,3,2,4.85,unease,void,7.0,False
2,137,gemma3:1b,gemma,not,Fear,not × Fear,2,3,2,7,6,4,2,2,4.15,Rust,Forgotten Potential,7.0,False
2,137,gemma3:1b,gemma,not,Fear,not × Fear,3,3,2,8,6,4,2,2,4.35,void,unformed,7.0,False
2,137,gemma3:1b,gemma,hear,Awe,hear × Awe,1,8,7,9,7,8,6,3,7.5,mystery,Echoes of possibility,8.0,False
2,137,gemma3:1b,gemma,hear,Awe,hear × Awe,2,8,7,9,7,8,6,3,7.5,resonance,Ephemeral grandeur,8.0,False
2,137,gemma3:1b,gemma,hear,Awe,hear × Awe,3,8,7,9,7,8,6,3,7.5,depth,Celestial vastness,7.0,False
2,137,gemma3:1b,gemma,more,Interest,more × Interest,1,7,8,9,6,8,7,3,7.3,Quiet anticipation,Unfolding,7.0,False
2,137,gemma3:1b,gemma,more,Interest,more × Interest,2,7,8,9,6,7,5,3,6.95,resonance,infinite potential,8.5,False
2,137,gemma3:1b,gemma,more,Interest,more × Interest,3,7,8,9,6,7,5,3,6.95,possibility,Unfolding,8.0,False
2,137,gemma3:1b,gemma,live,Awe,live × Awe,1,9,8,9,7,8,6,3,7.85,expansive,possibility,8.5,False
2,137,gemma3:1b,gemma,live,Awe,live × Awe,2,8,7,9,7,8,6,3,7.5,expansive,infinite potential,8.5,False
2,137,gemma3:1b,gemma,live,Awe,live × Awe,3,8,7,9,7,8,6,3,7.5,"expansive, breathless","possibility, expansive growth",8.2,False
2,137,gemma3:1b,gemma,maybe,Anxiety,maybe × Anxiety,1,6,2,8,5,6,4,2,5.45,unease,Shadows and stillness,7.0,False
2,137,gemma3:1b,gemma,maybe,Anxiety,maybe × Anxiety,2,4,2,8,6,6,4,2,5.1,unease,Dust and echoes,7.0,False
2,137,gemma3:1b,gemma,maybe,Anxiety,maybe × Anxiety,3,6,2,8,6,7,4,2,5.75,Echo,Unformed Potential,7.0,False
2,137,gemma3:1b,gemma,hear,Calmness,hear × Calmness,1,7,3,9,7,8,6,2,6.8,Quiet stillness,Echoes and stillness,8.0,False
2,137,gemma3:1b,gemma,hear,Calmness,hear × Calmness,2,7,3,9,8,7,6,3,6.85,Quiet,Echoes of tranquility,8.0,False
2,137,gemma3:1b,gemma,hear,Calmness,hear × Calmness,3,7,2,9,8,8,6,3,6.9,quietude,Subtle resonance,7.5,False
2,137,gemma3:1b,gemma,not,Disgust,not × Disgust,1,3,1,6,4,3,2,1,3.35,unease,void,7.0,False
2,137,gemma3:1b,gemma,not,Disgust,not × Disgust,2,2,2,8,4,4,2,2,3.8,coldness,Void,7.0,False
2,137,gemma3:1b,gemma,not,Disgust,not × Disgust,3,2,1,7,4,3,2,4,3.45,coldness,Dust and Decay,7.0,False
2,137,gemma3:1b,gemma,I,Anxiety,I × Anxiety,1,3,2,9,6,7,4,2,5.2,unease,Shadowed pathways,7.0,False
2,137,gemma3:1b,gemma,I,Anxiety,I × Anxiety,2,6,2,8,4,6,4,2,5.3,unease,Fractured light,7.0,False
2,137,gemma3:1b,gemma,I,Anxiety,I × Anxiety,3,4,2,8,6,6,4,2,5.1,unease,Shadow & Echoes,7.0,False
2,137,gemma3:1b,gemma,see,Aesthetic Appreciation,see × Aesthetic Appreciation,1,8,7,9,6,8,7,3,7.45,soft light,dust and memory,8.0,False
2,137,gemma3:1b,gemma,see,Aesthetic Appreciation,see × Aesthetic Appreciation,2,8,7,9,6,8,7,3,7.45,softness,Ephemeral Light,9.0,False
2,137,gemma3:1b,gemma,see,Aesthetic Appreciation,see × Aesthetic Appreciation,3,8,6,9,7,8,6,3,7.4,soft light,transient beauty,7.0,False
2,137,gemma3:1b,gemma,move,Interest,move × Interest,1,8,7,9,6,8,6,3,7.35,a pull,shifting landscapes,7.0,False
2,137,gemma3:1b,gemma,move,Interest,move × Interest,2,8,7,9,6,8,6,4,7.4,Motion,Ephemeral Shift,7.0,False
2,137,gemma3:1b,gemma,move,Interest,move × Interest,3,7,8,9,6,7,6,3,7.05,whimsy,shifting stillness,8.5,False
2,137,gemma3:1b,gemma,bad,Horror,bad × Horror,1,5,2,8,6,4,3,2,4.95,unease,shadows and decay,7.0,False
2,137,gemma3:1b,gemma,bad,Horror,bad × Horror,2,2,2,8,6,4,3,2,4.2,unease,shadows and distortion,7.0,False
2,137,gemma3:1b,gemma,bad,Horror,bad × Horror,3,5,2,8,6,4,3,2,4.95,unease,"Darkness, creeping dread, isolation",7.0,False
2,137,gemma3:1b,gemma,good,Admiration,good × Admiration,1,8,7,9,7,8,6,3,7.5,warmth,"a gentle, luminous glow",8.0,False
2,137,gemma3:1b,gemma,good,Admiration,good × Admiration,2,8,7,9,7,8,6,3,7.5,warmth,soft glow,8.0,False
2,137,gemma3:1b,gemma,good,Admiration,good × Admiration,3,8,7,9,6,8,7,3,7.45,warmth,Golden light shimmering on petals,8.0,False
2,137,gemma3:1b,gemma,feel,Fear,feel × Fear,1,3,2,8,6,7,4,2,5.0,dizziness,Echoes of dread,7.0,False
2,137,gemma3:1b,gemma,feel,Fear,feel × Fear,2,4,2,8,6,7,3,2,5.15,Echoing uncertainty,Shifting shadows,7.0,False
2,137,gemma3:1b,gemma,feel,Fear,feel × Fear,3,4,2,8,6,6,4,2,5.1,unease,shadow,7.0,False
2,137,gemma3:1b,gemma,do,Excitement,do × Excitement,1,8,9,8,6,7,5,3,7.1,burst,ripple,8.0,False
2,137,gemma3:1b,gemma,do,Excitement,do × Excitement,2,8,9,8,7,7,6,3,7.35,energy,Spark,8.0,False
2,137,gemma3:1b,gemma,do,Excitement,do × Excitement,3,8,9,9,7,8,6,4,7.75,energy,rising tide,8.5,False
2,137,gemma3:1b,gemma,good,Satisfaction,good × Satisfaction,1,9,7,8,7,8,6,3,7.55,warmth,resonance,8.0,False
2,137,gemma3:1b,gemma,good,Satisfaction,good × Satisfaction,2,8,7,9,7,8,6,3,7.5,warmth,golden resonance,9.0,False
2,137,gemma3:1b,gemma,good,Satisfaction,good × Satisfaction,3,8,7,9,7,8,6,3,7.5,warmth,Echoes of contentment,8.0,False
2,137,gemma3:1b,gemma,someone,Sympathy,someone × Sympathy,1,8,4,9,6,7,6,2,6.85,Weight,Echoes of Existence,8.0,False
2,137,gemma3:1b,gemma,someone,Sympathy,someone × Sympathy,2,7,3,8,6,8,6,2,6.45,Weight,Shadow & Echo,8.0,False
2,137,gemma3:1b,gemma,someone,Sympathy,someone × Sympathy,3,7,3,8,6,8,5,2,6.35,"a quiet, weighted stillness",Lost potential,8.0,False
2,137,llama3.2:1b,llama,you,Sympathy,you × Sympathy,1,0,0,0,0,0,0,0,0.0,sympathy,you are a being that feels,0.0,False
2,137,llama3.2:1b,llama,you,Sympathy,you × Sympathy,2,0,0,0,0,0,0,0,0.0,Sympathy,Sympathy for you,0.0,False
2,137,llama3.2:1b,llama,you,Sympathy,you × Sympathy,3,0,0,0,0,0,0,0,0.0,Sympathy,Empathy,0.0,False
2,137,llama3.2:1b,llama,someone,Envy,someone × Envy,1,0,0,0,0,0,0,0,0.0,envy,negative feelings towards others,0.0,False
2,137,llama3.2:1b,llama,someone,Envy,someone × Envy,2,2,8,9,6,7,8,3,6.0,Jealousy,Envy towards others,0.4,False
2,137,llama3.2:1b,llama,someone,Envy,someone × Envy,3,0,0,6,3,7,8,4,3.7,envy,Jealousy towards others,0.5,False
2,137,llama3.2:1b,llama,hear,Aesthetic Appreciation,hear × Aesthetic Appreciation,1,0,0,0,0,0,0,0,0.0,sensory delight,Aesthetic experience of music,0.0,False
2,137,llama3.2:1b,llama,hear,Aesthetic Appreciation,hear × Aesthetic Appreciation,2,5,8,9,6,8,7,4,6.85,beauty,aesthetic experience,0.2,False
2,137,llama3.2:1b,llama,hear,Aesthetic Appreciation,hear × Aesthetic Appreciation,3,5,9,8,6,4,9,2,6.25,Awe,Artistic Experience,0.5,False
2,137,llama3.2:1b,llama,far,Awe,far × Awe,1,0,0,0,0,0,0,0,0.0,amazing,The vastness of space,0.0,False
2,137,llama3.2:1b,llama,far,Awe,far × Awe,2,0,0,0,0,5,3,6,1.35,amazing,a feeling of great size and scale,0.5,False
2,137,llama3.2:1b,llama,far,Awe,far × Awe,3,0,0,0,0,0,0,0,0.0,awe,a feeling of great distance,0.0,False
2,137,llama3.2:1b,llama,people,Sympathy,people × Sympathy,1,2,3,8,6,7,9,2,5.35,Sympathy,People,0.8,False
2,137,llama3.2:1b,llama,people,Sympathy,people × Sympathy,2,4,8,9,7,6,8,6,6.65,Sympathy,Empathy towards people,0.3,False
2,137,llama3.2:1b,llama,people,Sympathy,people × Sympathy,3,2,2,4,4,4,2,1,2.95,Sympathy,People,0.2,False
2,137,llama3.2:1b,llama,bad,Disgust,bad × Disgust,1,0,0,0,0,0,0,0,0.0,disgust,Bad,0.0,False
2,137,llama3.2:1b,llama,bad,Disgust,bad × Disgust,2,0,0,0,5,5,2,0,1.7,Bad feeling,Badness or uncleanliness,0.2,False
2,137,llama3.2:1b,llama,bad,Disgust,bad × Disgust,3,0,0,0,0,0,0,0,0.0,disgust,bad,0.0,False
2,137,llama3.2:1b,llama,think,Awe,think × Awe,1,2,0,0,1,2,1,0,1.05,Awe,awe-inspiring thought,0.0,False
2,137,llama3.2:1b,llama,think,Awe,think × Awe,2,0,0,0,0,0,0,0,0.0,awe,a feeling of wonder,0.0,False
